material_id,elasticity.K_VRH,elasticity.G_VRH,composition
mp-1029737,87.0,44.0,Ca4 V1 N4
mp-1029739,84.0,69.0,Li6 Fe1 N4
mp-1032,244.0,178.0,Ta2 B1
mp-1038724,20.0,6.0,Ca2 Mg1
mp-10390,129.0,71.0,Ta2 O5
mp-10440,204.0,60.0,Mg1 P4 Rh6
mp-10497,46.0,15.0,Sr1 C2
mp-10615,38.0,24.0,Ba1 Li1 P1
mp-1105,67.0,35.0,Ba1 O2
mp-11147,51.0,18.0,Na5 Cu1 S1 O2
mp-112,41.0,26.0,Y1
mp-11220,70.0,44.0,Sc2 Al1
mp-11266,25.0,8.0,Ba1 Cd2
mp-11279,126.0,75.0,Ti1 Be1
mp-11328,188.0,132.0,P2 W1
mp-1135,200.0,84.0,Nb1 Pd3
mp-11387,102.0,71.0,Hf1 Ga3
mp-11412,80.0,47.0,Sc1 Ga2
mp-11508,129.0,98.0,Mo1 P4
mp-1152,230.0,129.0,Ti1 Rh3
mp-11541,209.0,99.0,Zr1 Os1
mp-1156,45.0,30.0,Ga1 Sb1
mp-11566,75.0,40.0,Sc1 Zn1
mp-11697,102.0,73.0,Ta1 Sb2
mp-11765,84.0,46.0,Ti5 Se4
mp-1180,217.0,92.0,Mn1 Pt3
mp-11809,108.0,81.0,Ti1 Al2
mp-11834,92.0,38.0,Cu1 Ni1 Sb2
mp-1201,18.0,13.0,Sb2 Te3
mp-1203,195.0,106.0,Ti1 O1
mp-1229,59.0,21.0,Cu1 F2
mp-12537,139.0,108.0,Ti2 Ga1 C1
mp-12558,47.0,37.0,Li1 Mg1 As1
mp-12631,176.0,60.0,Sr1 Tc1 O3
mp-12657,120.0,88.0,Hf1 Al2
mp-1272,264.0,96.0,Cr3 Ru1
mp-12777,131.0,46.0,Al1 Cu3
mp-12802,133.0,46.0,Al1 Cu3
mp-12951,125.0,62.0,Zr1 Ga1 Au1
mp-13090,57.0,44.0,Y1 Mg1 Al1
mp-13164,142.0,62.0,Ti2 Pd1
mp-13495,134.0,33.0,Zr1 Pd1
mp-13572,173.0,72.0,Sc1 Si1 Pt2
mp-13798,35.0,29.0,K2 Na1 Tl1 F6
mp-13962,83.0,56.0,Hf1 Si1 Se1
mp-14088,17.0,8.0,Rb2 Pd1 F6
mp-1437,35.0,15.0,Li1 Cd1
mp-14398,92.0,57.0,Ca1 Sn1 B2 O6
mp-1474,187.0,137.0,Re3 P4
mp-1513,130.0,64.0,Co9 S8
mp-1534,127.0,44.0,Y1 S1
mp-1559,110.0,77.0,Mg3 N2
mp-15617,291.0,196.0,Cr5 B3
mp-15701,174.0,99.0,Mg1 Si1 N2
mp-15788,53.0,30.0,Li1 Y1 S2
mp-15800,166.0,63.0,Ti3 P1 O2
mp-15837,116.0,53.0,Nb5 Se4
mp-16305,175.0,103.0,Sc1 P1 Ru1
mp-16321,66.0,46.0,Sr1 Cu1 P1
mp-16483,79.0,45.0,Ba1 Al9 Fe2
mp-16488,106.0,74.0,Al9 Co2
mp-16765,27.0,18.0,Zr2 Te2 P1
mp-1677,199.0,150.0,Be2 Mo1
mp-1705,127.0,75.0,Sb2 O5
mp-1718,147.0,72.0,Zr1 Fe2
mp-1746,103.0,56.0,Mg1 F2
mp-17481,149.0,76.0,Mg4 Ta2 O9
mp-1775,72.0,20.0,Sn1 Au1
mp-182,56.0,32.0,Sr1 Ga2
mp-18316,69.0,28.0,Mg2 Pd1
mp-1851,133.0,23.0,Sn1 Pd2
mp-18707,70.0,28.0,Mg3 Pt1
mp-18762,46.0,19.0,Na4 Co1 O3
mp-18773,59.0,86.0,W1 O3
mp-18793,148.0,83.0,Li1 Cr1 O2
mp-18912,44.0,20.0,Na5 Ni1 S1 O2
mp-18949,90.0,51.0,V1 Fe1 O4
mp-19120,64.0,41.0,Mg1 Cr1 O4
mp-19141,35.0,17.0,K6 Co2 O7
mp-1918,197.0,79.0,Fe1 Rh1
mp-1938,231.0,145.0,Al2 O3
mp-1963,220.0,79.0,Nb1 Rh1
mp-19746,69.0,26.0,Nb1 Pb1 S2
mp-19809,161.0,86.0,Mn1 Co1 Si1
mp-19833,52.0,16.0,In1 Ag1 S2
mp-19871,76.0,37.0,Pb1 Au2
mp-19917,35.0,29.0,Zr1 Si1 Te1
mp-19928,96.0,47.0,Hf2 Cu1 Sb3
mp-20061,177.0,33.0,Ge1 Pt2
mp-20083,111.0,60.0,Sc1 Cu1 Si1
mp-20144,212.0,114.0,Nb1 Cr1 P1
mp-20197,180.0,116.0,Cr2 Ga1 C1
mp-20265,78.0,27.0,Li1 In2 Pt1
mp-2031,137.0,125.0,Be2 Cu1
mp-20533,52.0,27.0,Sr1 In2 Pt1
mp-20539,56.0,21.0,Sc1 In3
mp-20565,162.0,61.0,Mn1 Co1 Ge1
mp-2059,162.0,88.0,Nb1 As1
mp-20619,135.0,57.0,Sb1 Rh1
mp-20741,240.0,125.0,Re1 O3
mp-2075,293.0,249.0,Si3 N4
mp-20840,168.0,78.0,Mn1 Co2 Sn1
mp-20847,107.0,49.0,Ti5 Sn3
mp-20857,303.0,152.0,Co1 B1
mp-21092,136.0,22.0,In1 Ni2
mp-21104,113.0,47.0,Hf5 Sn3
mp-21117,120.0,77.0,Fe1 Ge2
mp-2114,160.0,121.0,Y1 N1
mp-21249,89.0,54.0,Y1 Mn1 Si1
mp-2125,23.0,17.0,Te1 O2
mp-21286,144.0,62.0,Mn1 Co1 Ge1
mp-21294,53.0,26.0,Y2 In1
mp-21359,169.0,51.0,Sb1 Rh2
mp-21765,97.0,26.0,Pd17 Se15
mp-21873,113.0,54.0,Ni1 As2
mp-22150,132.0,53.0,Zr2 In1 Co2
mp-22216,49.0,19.0,In2 S3
mp-2222,113.0,25.0,Mn1 Hg1
mp-22240,114.0,79.0,Mn1 As1
mp-22418,94.0,32.0,Sr3 Sn4 Ir4
mp-22463,152.0,42.0,Ti1 In1 Ni2
mp-22508,151.0,88.0,Y1 Mn12
mp-2251,52.0,34.0,Li3 N1
mp-22522,147.0,84.0,Zr1 Cu1 Si1
mp-2254,201.0,103.0,Al2 O3
mp-22673,107.0,34.0,Mn1 In1 Cu2
mp-22793,230.0,98.0,Al1 Fe3 C1
mp-22936,53.0,37.0,Ca2 N1 Cl1
mp-22950,15.0,7.0,Cs1 Ni1 Cl3
mp-22957,33.0,21.0,Sr1 Cl1 F1
mp-22977,14.0,5.0,Cs1 V1 Cl3
mp-23034,31.0,13.0,Sr1 Zn1 Cl4
mp-23141,63.0,35.0,Sr5 P3 Br1 O12
mp-23143,42.0,23.0,Ca2 Cu1 Cl2 O2
mp-23159,42.0,13.0,Sr1 Bi3
mp-23195,21.0,24.0,Bi2 O3
mp-23237,54.0,31.0,Bi1 F3
mp-23251,22.0,7.0,K1 Br1
mp-23339,27.0,16.0,Na1 Br1 O3
mp-23485,11.0,5.0,Ag2 Hg1 I4
mp-2360,46.0,33.0,Ca1 Ge1
mp-2369,101.0,36.0,Sn1 Pd1
mp-23703,37.0,43.0,Li1 H1
mp-23711,48.0,33.0,Mg1 H2
mp-23797,19.0,11.0,Li1 H6 Cl1 O7
mp-2395,89.0,52.0,Sb3 Rh1
mp-2426,61.0,15.0,Li1 Ag1
mp-2444,180.0,63.0,Ga1 Rh1
mp-2490,76.0,52.0,Ga1 P1
mp-2507,16.0,10.0,Ga1 S1
mp-2542,208.0,156.0,Be1 O1
mp-2619,94.0,54.0,Fe1 Sb1
mp-2675,127.0,61.0,Mg1 Ni2
mp-2700,63.0,47.0,Ca1 Si2
mp-2701,315.0,189.0,Nb1 N1
mp-2726,83.0,30.0,Sr1 Cu5
mp-27319,155.0,79.0,Sc2 Co3 Si1
mp-27360,135.0,66.0,Re1 Bi1 O4
mp-27505,105.0,57.0,Fe3 Sn2
mp-27707,16.0,5.0,Rb1 Co1 Cl3
mp-279,144.0,65.0,Li1 Ir1
mp-2797,109.0,42.0,Y1 Cu5
mp-2807,98.0,63.0,Sc1 P1
mp-28254,197.0,109.0,Li1 Ru1 O2
mp-2827,148.0,46.0,Y1 Co5
mp-2828,266.0,156.0,Hf1 N1
mp-28395,199.0,190.0,B6 P1
mp-2851,98.0,47.0,V1 Sb2
mp-28711,13.0,11.0,Sb2 S2 O1
mp-28843,18.0,8.0,Tl2 Sn1 Te5
mp-29011,74.0,26.0,Bi1 Te1 Pd1
mp-29136,61.0,27.0,Sr6 Cu3 N5
mp-29398,7.0,4.0,Cs2 Hf1 I6
mp-29900,109.0,45.0,Ni1 Ge2
mp-30147,138.0,71.0,Zr1 Ti1 As1
mp-30175,61.0,36.0,Ca1 Al2 Zn2
mp-30177,120.0,78.0,Y1 Al8 Cr4
mp-30337,124.0,98.0,Al5 W1
mp-30493,155.0,57.0,Zn1 Cd1 Pt2
mp-30566,128.0,17.0,Ti2 Co1
mp-30571,21.0,7.0,Tl2 Au1
mp-30655,132.0,62.0,Ga4 Ni3
mp-30719,45.0,16.0,Mg2 Hg1
mp-30766,31.0,23.0,Li5 Sn2
mp-30785,90.0,50.0,Mn3 Pt1
mp-31349,68.0,10.0,Sr3 In1
mp-3138,18.0,9.0,Na8 Sn1 Sb4
mp-3163,134.0,90.0,Ba1 Sn1 O3
mp-3207,72.0,36.0,Sr1 Ni2 Ge2
mp-321,80.0,30.0,Rh1 Pb2
mp-33137,256.0,111.0,Tc1 O2
mp-3522,68.0,37.0,Mg1 Cu1 Sb1
mp-3574,124.0,45.0,Mn1 Al1 Cu2
mp-36086,108.0,91.0,Li3 Nb1 O4
mp-3748,159.0,80.0,Al1 Cu1 O2
mp-37906,98.0,84.0,Li1 Mg1 N1
mp-380,56.0,26.0,Zn1 Se1
mp-3803,237.0,146.0,Ta4 Al1 C3
mp-3805,203.0,129.0,Al1 Fe2 B2
mp-3813,56.0,28.0,Ba2 Zr1 S4
mp-3887,99.0,88.0,Li3 Ga1 N2
mp-3896,180.0,63.0,Y1 Si2 Ir2
mp-3917,100.0,34.0,Cd2 Ge1 O4
mp-3938,125.0,86.0,Zr1 Si1 S1
mp-4019,172.0,101.0,Ca1 Ti1 O3
mp-404,46.0,23.0,Mn1 Te1
mp-415,339.0,206.0,Ir1 N2
mp-4182,77.0,26.0,Cr1 Ag1 S2
mp-4230,97.0,82.0,Sc3 Tl1 C1
mp-4280,151.0,59.0,Ga1 Cu1 O2
mp-4355,181.0,75.0,Y1 Ti1 O3
mp-4387,146.0,88.0,Sr1 Zr1 O3
mp-4452,36.0,21.0,Cd1 Ga2 S4
mp-4471,206.0,116.0,Sc1 Al1 O3
mp-4584,21.0,11.0,Tl3 B1 O3
mp-4728,60.0,26.0,Cu2 Ge1 Se3
mp-475,59.0,59.0,Sn1 P1
mp-4820,203.0,96.0,Zr1 Si1 O4
mp-488,65.0,15.0,Cu1 Se1
mp-4964,97.0,47.0,Y1 Sb1 Pt1
mp-4990,171.0,37.0,Mn1 Sn1 Rh2
mp-4998,129.0,47.0,Sr2 Ir1 O4
mp-504,80.0,25.0,Cu1 S1
mp-5046,36.0,35.0,Be1 S1 O4
mp-504691,84.0,39.0,Li1 Mn1 P1
mp-504729,15.0,6.0,Cs2 Pd1 F6
mp-505780,143.0,84.0,Ge7 Ir3
mp-505782,22.0,10.0,Cs2 S1 O4
mp-5076,144.0,87.0,Sr1 Zr1 O3
mp-51,14.0,5.0,Li1
mp-510436,141.0,35.0,In1 Pd3
mp-5126,68.0,32.0,Zn1 S1 O4
mp-5222,93.0,39.0,Re1 Te1 S1
mp-531611,190.0,174.0,Mg1 Al2 B28
mp-540791,180.0,88.0,Si4 Rh3
mp-541289,66.0,30.0,Y2 S3
mp-541754,39.0,25.0,Ti1 Cu2 Te3
mp-5419,126.0,43.0,Li1 Ga2 Ir1
mp-545512,87.0,35.0,Ca1 O1
mp-545974,121.0,39.0,Al1 P1 O4
mp-553946,134.0,95.0,Co1 As1 S1
mp-5541,156.0,60.0,Zr1 V1 Si1
mp-555370,95.0,70.0,V1 Mo2 S4
mp-557257,68.0,34.0,K1 V1 F3
mp-557259,5.0,3.0,Mo1 F6
mp-557373,16.0,9.0,Cu2 W1 S4
mp-5589,78.0,46.0,Sr1 Mn2 P2
mp-559435,95.0,47.0,Co1 F3
mp-560767,56.0,26.0,K1 Na1 Ti1 O3
mp-5637,90.0,49.0,Sr1 Zn1 O2
mp-567191,55.0,38.0,Ca1 Al1 Si1
mp-567244,34.0,11.0,Mg2 Tl1
mp-567769,108.0,41.0,Ca1 Si2 Pd2
mp-568505,112.0,77.0,As4 C3
mp-568565,88.0,66.0,Cr1 As1
mp-568735,213.0,187.0,Si1 C1
mp-569152,6.0,4.0,Sn1 Cl2
mp-569249,203.0,68.0,Ta3 Au1
mp-569446,86.0,37.0,Ni1 Pb1
mp-569671,104.0,58.0,Zr1 Sb1
mp-569683,108.0,16.0,In1 Au3
mp-570677,30.0,18.0,Ba5 Al5 Sn1
mp-570689,72.0,27.0,Ca1 In1 Pt1
mp-570691,114.0,40.0,Ti3 Sn1
mp-570751,167.0,85.0,Nb3 Te1
mp-570791,214.0,187.0,Si1 C1
mp-570891,47.0,7.0,K1 Br1
mp-571428,192.0,86.0,Mg1 Ni3 B2
mp-571513,10.0,4.0,Rb2 Nb1 Cl6
mp-5733,92.0,47.0,Ca1 Si1 O3
mp-5778,218.0,137.0,Al1 V1 Fe2
mp-581733,120.0,48.0,Zr4 Cu1 P1
mp-603,129.0,84.0,Be2 Ag1
mp-613162,12.0,6.0,Cs1 Sn1 Se3
mp-618991,93.0,29.0,Cu2 S1
mp-625136,17.0,8.0,Cs1 H1 O1
mp-631335,87.0,38.0,Mg1 Ta1 Zn1
mp-631388,151.0,23.0,Cd1 Ir1 Ru1
mp-631473,52.0,22.0,K1 Ti2 Bi1
mp-637179,23.0,13.0,Ca3 Sn1 N1
mp-640024,144.0,55.0,Hf1 In1 Ni2
mp-6408,71.0,35.0,Zn1 Cu2 Ge1 S4
mp-641923,8.0,4.0,Cs2 Sn1 Br6
mp-642750,145.0,72.0,Na1 V2 O4
mp-643243,11.0,5.0,Cs2 H6 Pt1
mp-643989,19.0,9.0,K1 H1 C1 O2
mp-644497,23.0,12.0,Ba1 Ti1 O3
mp-661,194.0,122.0,Al1 N1
mp-670,231.0,111.0,Nb1 Co2
mp-675045,30.0,14.0,Li7 V1 P4
mp-677072,20.0,10.0,Ca1 In2 Te4
mp-680671,61.0,32.0,Mg4 Zn7
mp-684969,56.0,39.0,Sc2 S3
mp-685941,42.0,19.0,In4 Sb1 Te3
mp-690794,30.0,35.0,Sr2 H1 N1
mp-6919,82.0,37.0,Sc1 Sn1 Au1
mp-696166,21.0,7.0,Ca1 H4 Cl2 O2
mp-697044,44.0,20.0,Ba2 H6 Os1
mp-7017,131.0,91.0,Na1 Nb1 N2
mp-7041,65.0,14.0,Ca1 Hg1 O2
mp-715482,75.0,38.0,Mo1 O2
mp-7228,277.0,151.0,Re1 O2
mp-7343,56.0,19.0,Y3 Pt1
mp-7366,40.0,24.0,Sr1 Ag2 Sn2
mp-7377,31.0,20.0,Ba3 Al2 Sn2
mp-7438,24.0,17.0,K1 Zn1 Sb1
mp-753490,132.0,70.0,Ti1 Cu1 Ge1
mp-753506,62.0,36.0,Li1 Bi1 S2
mp-753669,113.0,72.0,Hf1 Mn6 Sn6
mp-753802,137.0,48.0,Sc2 Ti2 O7
mp-753826,62.0,31.0,Li1 Cu1 S1
mp-754084,26.0,11.0,Cu2 O1 F2
mp-7544,191.0,100.0,Zr1 Si1 Ru1
mp-754531,107.0,58.0,Al2 O3
mp-755018,106.0,56.0,Rb1 Ta1 O3
mp-755959,38.0,19.0,Na1 Li1 O1
mp-7589,104.0,72.0,Mg2 N1 F1
mp-760396,216.0,116.0,Ta1 Al1 O4
mp-761872,32.0,14.0,Na2 Sn2 O3
mp-7643,14.0,9.0,K2 Ag1 Sb1
mp-770649,99.0,64.0,Li5 Nb1 O5
mp-773864,165.0,47.0,Ti1 Sn1 O4
mp-774411,112.0,79.0,Li2 V1 O2
mp-7753,140.0,38.0,Mg1 Pd3
mp-776150,132.0,47.0,Sc1 Ag1 O3
mp-776490,228.0,144.0,Al2 O3
mp-78,62.0,34.0,Ge1
mp-7819,147.0,37.0,Pd4 S1
mp-7823,84.0,43.0,V2 Ni1 Se4
mp-7845,47.0,18.0,Zn3 As2
mp-7880,60.0,43.0,Sr1 Si2 Ag2
mp-7910,26.0,16.0,Al2 Hg1 Te4
mp-795,52.0,34.0,Li1 Si1
mp-7964,201.0,74.0,Y1 Al1 O3
mp-8044,227.0,149.0,V2 P1 C1
mp-8126,90.0,59.0,Y1 Cu1 Si1
mp-8132,22.0,14.0,Li1 Ti3 Se6
mp-815,180.0,77.0,Ga1 Ni3
mp-8221,187.0,84.0,Zr1 As1 Ru1
mp-827,20.0,11.0,K1 N3
mp-8399,30.0,40.0,Cs1 Cd1 F3
mp-8409,80.0,50.0,K1 Y1 O2
mp-841,71.0,50.0,Li2 O2
mp-842,132.0,59.0,Ca1 Pt2
mp-850878,81.0,54.0,Fe4 O5 F3
mp-8566,86.0,26.0,Ag1
mp-861610,253.0,146.0,Tc3 Pd1
mp-861961,193.0,83.0,Ti1 Zn1 Rh2
mp-862334,152.0,67.0,Sc2 Ir1 Rh1
mp-862620,314.0,180.0,Ir1 Ru3
mp-862684,147.0,54.0,Li1 Hf2 Os1
mp-862700,273.0,140.0,Al1 V1 Os2
mp-8628,49.0,27.0,Te4 Pt3
mp-862871,29.0,8.0,Pb1 Cl2
mp-864607,136.0,34.0,Zr1 Cd1 Pd2
mp-864770,215.0,129.0,Ta2 Mo1 Os1
mp-864920,117.0,32.0,Mg1 Zr1 Au2
mp-864938,36.0,13.0,Mg3 Tl1
mp-864952,48.0,23.0,Mg3 Ag1
mp-864954,246.0,183.0,Mg1 Mo1 N2
mp-864980,218.0,127.0,Mn1 Al1 Ru2
mp-865001,201.0,93.0,Hf1 Sc1 Os2
mp-865003,216.0,112.0,Be2 Ir1 Pd1
mp-865011,190.0,99.0,Mn2 Nb1 Al1
mp-865023,204.0,92.0,Hf1 Tc2 Sb1
mp-865026,239.0,128.0,Mn2 V1 Si1
mp-865191,227.0,99.0,Fe1 Ge1 Ru2
mp-865212,310.0,177.0,Fe3 Re1
mp-865235,130.0,91.0,Ti6 Al16 Ni7
mp-865469,188.0,80.0,Ti2 Mn1 Ru1
mp-865482,239.0,90.0,V1 Tc2 Ge1
mp-865641,99.0,41.0,Y2 Ni1 Ru1
mp-865655,222.0,96.0,Ti1 Nb1 Tc2
mp-865664,285.0,146.0,Ti1 Re2 W1
mp-865867,129.0,50.0,Li2 Y1 Tl1
mp-865869,171.0,57.0,Be2 Cu1 Pt1
mp-866132,22.0,19.0,Na2 Tl1 Sb1
mp-866134,193.0,90.0,V1 Fe3
mp-866224,208.0,65.0,Be2 Ni1 Pt1
mp-866279,76.0,18.0,Ca1 Cd1 Pd2
mp-867210,13.0,9.0,Li1 Ca2 Hg1
mp-867243,121.0,46.0,Sc2 Zn1 Os1
mp-867306,129.0,28.0,Al1 Cu1 Au2
mp-867350,30.0,19.0,Ca2 Mg1 In1
mp-867357,284.0,150.0,Tc3 Ni1
mp-867775,179.0,87.0,Al2 Ni1 Ru1
mp-867805,15.0,16.0,Li1 Ca2 Ga1
mp-8756,28.0,17.0,K1 Li1 Se1
mp-8864,199.0,97.0,Li1 Co6 P4
mp-9061,68.0,21.0,K1 Pd1 F3
mp-9172,80.0,43.0,Li4 Ti1 O4
mp-92,108.0,67.0,Si1
mp-9200,19.0,12.0,K3 Au1 O1
mp-9223,153.0,84.0,Sc1 Ge1 Ru1
mp-9264,30.0,5.0,Na1 Te1 Au1
mp-9383,156.0,116.0,Sr1 Hf1 N2
mp-950,64.0,45.0,Na1 Zn13
mp-9567,36.0,24.0,Ba1 Mg2 Sb2
mp-9586,71.0,30.0,Nb1 Sn1 S2
mp-961678,93.0,55.0,Sc1 Co1 Te1
mp-962071,26.0,38.0,Mg1 Sc1 Tl1
mp-966800,58.0,31.0,In1 P1
mp-971911,126.0,25.0,Zn1 N1
mp-972087,130.0,86.0,Zr1 H3
mp-972987,54.0,47.0,Mn3 Tl1
mp-973004,206.0,48.0,Sc1 Ru3
mp-973181,181.0,61.0,Mn3 Zn1
mp-973343,34.0,18.0,Li2 Mg1 Hg1
mp-973534,322.0,154.0,Fe1 Re1
mp-973622,5.0,5.0,K3 Sr1
mp-973983,173.0,40.0,Ni1 Pd3
mp-974061,176.0,116.0,K1 Si1 O3
mp-974335,243.0,155.0,Ru1 Rh3
mp-974417,200.0,44.0,Re3 Sb1
mp-974832,7.0,5.0,Rb3 Pb1
mp-974949,16.0,5.0,Rb3 Ir1
mp-976023,26.0,14.0,Li3 Ga1
mp-976334,36.0,18.0,Li3 Tc1
mp-976893,140.0,59.0,Ni3 Sb1
mp-977117,134.0,79.0,Na1 Te1 O3
mp-977443,213.0,89.0,Zr1 Ge1 Ru2
mp-977462,149.0,25.0,Zr1 Cd1 Au2
mp-978267,88.0,28.0,Mg2 Zn1 Rh1
mp-978268,51.0,14.0,Mg1 Zn1
mp-978275,184.0,183.0,Mg1 B7
mp-978290,85.0,29.0,Mg3 Os1
mp-978304,64.0,40.0,Mg3 Ta1
mp-978496,138.0,100.0,Si1 B4
mp-979423,54.0,37.0,Y1 Ga3
mp-980203,308.0,131.0,Ti1 Os3
mp-981749,110.0,34.0,Tc1 Ag3
mp-982885,31.0,15.0,K1 Ca1 O3
mp-984240,21.0,23.0,Cs1 Ca1 O3
mp-984699,12.0,5.0,Ba1 Sr3
mp-985439,57.0,32.0,Ba1 P1 Au1
mp-989513,102.0,48.0,Sr1 W1 N3
mp-989523,8.0,25.0,Rb2 Na1 As1 F6
mp-989550,22.0,8.0,Rb2 Tl1 In1 Cl6
mp-989573,25.0,12.0,Rb2 Br1 Cl6 F1
mp-989579,20.0,10.0,Rb2 Li1 Tl1 Cl6
mp-989695,142.0,48.0,Cu1
mp-990084,13.0,8.0,Na2 Cl1
mp-9951,180.0,82.0,Mn1 Nb1 Ge1
mp-996980,91.0,17.0,Ag1 Au1 O2
mp-997108,28.0,9.0,Rb1 Ag1 O2
mp-998196,30.0,13.0,Rb1 Cu1 Br3
mp-9983,81.0,44.0,Ta2 Se3
mp-998913,14.0,5.0,K1 O3
mp-999473,164.0,56.0,Zn1 N1
mp-999576,232.0,115.0,Mn2 Si1 Ru1
mvc-11686,42.0,34.0,Sn1 O2
mvc-11730,205.0,108.0,Y1 V1 O3
mvc-15521,167.0,27.0,Y1 Ag1 O3
mvc-15848,78.0,40.0,Mn1 Zn1 F6
mvc-15861,22.0,28.0,Mg1 W1 F6
mp-1001826,225.0,22.0,V1 N1
mp-1002188,294.0,179.0,Tc1 B1
mp-1002572,110.0,69.0,Li1 Mn1 O2
mp-1003637,130.0,72.0,Li1 Mn3 O6
mp-10037,234.0,116.0,Al1 Co3 C1
mp-1006226,38.0,16.0,Zn1 Bi1
mp-1007693,302.0,117.0,Hf1 Os3
mp-1007776,14.0,20.0,Tl1 P1
mp-1008873,89.0,34.0,Mn1 Co1 Se1
mp-1008874,112.0,67.0,Mn1 Co1 Te1
mp-1009592,105.0,66.0,Cr1 Fe1 Te1
mp-1013553,27.0,37.0,Sr3 As1 P1
mp-1013558,37.0,27.0,Ca3 Bi1 P1
mp-1016873,136.0,90.0,Ca1 Hf1 O3
mp-1016903,182.0,89.0,Cd1 Ge1 O3
mp-1017,134.0,55.0,Zr3 O1
mp-1017529,297.0,161.0,V1 Co3
mp-1017591,147.0,83.0,Ba1 Ru1 O3
mp-1018026,44.0,15.0,Li1 Ag1
mp-1018101,187.0,46.0,Al1 Co3
mp-1018149,115.0,44.0,Sc1 Cu2
mp-1018649,378.0,347.0,B1 C5
mp-1018652,33.0,11.0,K1 Cd1 Sb1
mp-1018712,79.0,57.0,Hf1 Ga4 Co1
mp-1018849,321.0,128.0,Os1 N1
mp-1019279,43.0,27.0,Sr1 Zn1 Sn1
mp-1019508,178.0,107.0,Al1 Ga3 N4
mp-10213,58.0,26.0,Y1 Ge2
mp-10214,145.0,50.0,Y2 Ge1 Rh3
mp-1021489,178.0,97.0,Ir1 O3
mp-1024067,30.0,14.0,Na2 Zn1 S2
mp-1025151,75.0,35.0,Cr2 Ni1 Se4
mp-1025161,164.0,64.0,In1 P1 Pd5
mp-1025182,60.0,38.0,V2 Fe1 Se4
mp-1025187,186.0,63.0,Cd1 P1 Pt5
mp-1025224,84.0,58.0,V1 Cr2 S4
mp-1025258,150.0,57.0,Zn1 P1 Pd5
mp-1025270,181.0,72.0,Ga1 P1 Pt5
mp-1025301,141.0,62.0,Ga1 P1 Pd5
mp-1025302,164.0,46.0,Hg1 P1 Pd5
mp-1025311,199.0,59.0,Cd1 As1 Pt5
mp-1025339,126.0,83.0,Y2 Fe2 Si2 C1
mp-1029293,104.0,43.0,Cs1 V1 N2
mp-1029338,148.0,70.0,Li1 V2 N3
mp-1029395,85.0,48.0,Li1 Cr1 N2
mp-1029616,41.0,26.0,Ba1 Ta2 N4
mp-1029640,48.0,26.0,Ba3 Os1 N3
mp-10381,17.0,8.0,K2 Cu1 Sb1
mp-1039141,58.0,33.0,Mg1 Al1
mp-1039147,57.0,24.0,Ca1 Zn1
mp-1039383,25.0,8.0,Ca1 Mg3
mp-1039385,17.0,5.0,Ca5 Mg1
mp-1039434,40.0,14.0,Mg5 Cd1
mp-1050,115.0,43.0,Ni3 S4
mp-10636,25.0,21.0,Sr1 Sb2
mp-10649,85.0,32.0,Si1
mp-10667,56.0,35.0,Sr1 Ag1 P1
mp-1068,77.0,35.0,Cu1 S2
mp-10680,38.0,17.0,Ba1 Se1
mp-10697,82.0,53.0,Sr1 Ge2 Rh2
mp-10700,176.0,59.0,Mg1 Ni3 C1
mp-10761,79.0,51.0,Fe1 Te1
mp-1077,286.0,168.0,B2 Ru1
mp-10844,121.0,48.0,Te2 Ir1
mp-10878,90.0,70.0,Ca1 Mn4 Al8
mp-10953,69.0,23.0,Sc2 Cd1 S4
mp-1114,171.0,112.0,V1 P1
mp-11181,47.0,28.0,Cs1 Mn2 P2
mp-11191,181.0,154.0,Cr1 Si2
mp-11290,43.0,26.0,Ca1 Sn3
mp-11299,37.0,13.0,Cd2 Hg1
mp-11361,63.0,30.0,Mg1 Cu1 Sn1
mp-11453,179.0,85.0,Hf1 Pd3
mp-11464,41.0,12.0,Mg1 Hg2
mp-11465,43.0,22.0,Mg5 Hg3
mp-1147,171.0,76.0,Ti3 O5
mp-11490,38.0,20.0,Li2 Zn1 Sn1
mp-11501,174.0,93.0,Mn1 Ni3
mp-11513,209.0,89.0,Nb1 Ni3
mp-11537,231.0,117.0,Nb1 Al1 Ru2
mp-11658,55.0,22.0,Cu2 Sn1 Se3
mp-11770,72.0,27.0,Co1 Cu2 Sn1 S4
mp-11818,40.0,29.0,Ba1 Zn1 Ge1
mp-11824,63.0,53.0,Ca3 P1 N1
mp-12083,307.0,214.0,Cr1 Ir3
mp-12266,77.0,33.0,Ca1 Cu1 F4
mp-12595,266.0,134.0,Mo1 Rh1
mp-12693,65.0,40.0,Mg2 Rh1
mp-12700,250.0,100.0,Nb1 Pt3
mp-12760,106.0,51.0,Zr6 Al2 Co1
mp-12769,85.0,26.0,Y1 Si2
mp-12781,107.0,64.0,Sc1 Al2 Ni1
mp-12814,27.0,11.0,Ba3 Sb1 N1
mp-12854,47.0,22.0,Zn1 Cu2 Ge1 Te4
mp-12884,76.0,36.0,Hf5 Te4
mp-12954,114.0,63.0,Cu1 B1 S2
mp-12961,93.0,22.0,Y1 Al1 Pd1
mp-13053,50.0,31.0,Sr1 Si1
mp-131,94.0,34.0,Zr1
mp-1314,36.0,32.0,Li12 Si7
mp-1339,313.0,204.0,Nb1 Ir3
